,title,year,lifetime_gross,ratingInteger,ratingCount,duration,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
2008,DEATH AT A FUNERAL,2010,42739347,6,28268,5520,0,0,101,335,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,SKYLINE,2010,21393620,4,66159,5640,0,0,30,615,917,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2007,GULLIVER'S TRAVELS,2010,42779261,5,42438,5100,0,0,35,576,110,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,CHARLIE ST. CLOUD,2010,31162545,6,34555,5940,0,0,71,854,70,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,DATE NIGHT,2010,98711404,6,102933,5280,4,7,46,2513,195,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2346,ANOTHER YEAR,2010,3205706,7,20047,7740,17,35,26,88,136,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,DUE DATE,2010,100539043,7,217783,5700,0,0,95,1616,270,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,BEARCITY,2010,5980,6,869,6240,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,HOW TO TRAIN YOUR DRAGON,2010,217581231,8,285643,5880,19,32,51,3545,414,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,MORNING GLORY,2010,31011732,7,47441,6420,0,0,87,776,147,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
712,PRINCE OF PERSIA: THE SANDS OF TIME,2010,90759676,7,167079,6960,0,0,154,3391,438,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,FROM PARIS WITH LOVE,2010,24077427,7,81945,5520,0,0,78,700,196,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1831,RAMONA AND BEEZUS,2010,26167002,7,10918,6180,1,1,20,391,51,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,THE LOSERS,2010,23591432,6,62886,5820,1,5,89,1422,156,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,UNSTOPPABLE,2010,81562942,7,117662,5880,1,12,56,1357,308,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1747,THE A-TEAM,2010,77222099,7,168808,7020,1,1,94,2173,349,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,MACHETE,2010,26593646,7,141665,6300,2,4,62,3989,377,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1779,THE CRAZIES,2010,39123589,7,75953,6060,0,0,57,2,240,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2215,MEGAMIND,2010,148415853,7,126477,5700,1,13,94,1028,177,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,CLASH OF THE TITANS,2010,163214888,6,184318,6360,1,8,101,6614,614,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,LEGION,2010,40168080,5,66821,6000,0,0,99,1286,298,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,THE KIDS ARE ALL RIGHT,2010,20811365,7,91773,6360,16,66,73,3588,277,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,THE SORCERER'S APPRENTICE,2010,63150991,6,100754,6540,1,1,121,1025,229,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,DIARY OF A WIMPY KID,2010,64003625,6,24237,5640,4,8,12,967,89,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,LIFE AS WE KNOW IT,2010,53374681,7,67700,6840,0,0,38,836,87,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2205,LITTLE FOCKERS,2010,148438600,5,66848,5880,3,4,74,1806,147,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,WE ARE FAMILY,2010,638144,6,1547,6900,1,1,4,229,15,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,FAIR GAME,2010,9540691,7,32705,6480,1,8,23,873,120,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2229,THE BOUNTY HUNTER,2010,67061228,5,74309,6600,1,5,57,1288,130,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1870,PERCY JACKSON & THE OLYMPIANS: THE LIGHTNING THIEF,2010,88768303,6,104575,7080,0,0,46,198,393,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,MY NAME IS KHAN,2010,4018771,8,40079,9900,9,11,7,988,225,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
715,SCOTT PILGRIM VS. THE WORLD,2010,31524275,8,200784,6720,6,22,123,3864,487,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,REPO MEN,2010,13794835,6,76894,6660,0,0,40,757,177,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3650,DINNER FOR SCHMUCKS,2010,73026337,6,66623,6840,0,0,37,1129,259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,RABBIT HOLE,2010,2229058,7,35331,5460,4,29,43,1858,135,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,TANGLED,2010,200821936,8,187185,6000,5,30,97,1233,353,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,SALT,2010,118311368,6,190735,6000,4,11,142,2798,496,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,TOY STORY 3,2010,415004880,9,356405,6180,36,44,97,5842,657,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,THE RUNAWAYS,2010,3573673,7,32087,6360,0,0,100,3336,118,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
412,MONSTERS,2010,237301,6,58943,5640,9,9,26,1621,408,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2342,SOMEWHERE,2010,1785645,6,29891,5820,6,4,76,1194,186,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,IRON MAN 2,2010,312433331,7,336029,7440,3,24,205,11441,684,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2353,SAW 3D,2010,45710178,6,52356,5400,0,0,52,1694,266,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,GOING THE DISTANCE,2010,17804299,6,43638,6120,0,0,100,783,112,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2321,DESPICABLE ME,2010,251513985,8,257571,5700,4,30,73,3264,258,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,THE TWILIGHT SAGA: ECLIPSE,2010,300531751,5,149232,7440,21,32,160,11871,493,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,WASTE LAND,2010,187716,8,6306,5940,25,8,21,311,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,THE TOWN,2010,92186262,8,222924,7500,9,24,48,3726,391,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122,BLACK SWAN,2010,106954678,8,413273,6480,57,125,119,10527,1057,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2317,THE LAST EXORCISM,2010,41034350,6,34776,5220,7,8,17,2189,288,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2362,GASLAND,2010,30846,8,8017,6420,6,6,12,211,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,THE OTHER GUYS,2010,119219978,7,145571,6420,2,12,55,2293,289,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,HARRY POTTER AND THE DEATHLY HALLOWS: PART 1,2010,295983305,8,234523,8760,10,39,213,2985,601,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,MARMADUKE,2010,33644788,4,9269,5220,0,0,26,343,61,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,YOU AGAIN,2010,25702053,6,33515,6300,1,0,38,610,83,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,SHUTTER ISLAND,2010,128012934,8,495936,8280,4,27,56,3907,884,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
718,WINTER'S BONE,2010,6531503,7,88851,6000,49,62,19,2047,271,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,MADE IN DAGENHAM,2010,1095369,7,8798,6780,3,12,23,752,69,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,LETTERS TO JULIET,2010,53032453,7,50391,6300,0,0,41,660,143,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2324,FOUR LIONS,2010,304616,7,43952,5820,6,20,7,859,139,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,TEES MAAR KHAN,2010,1076443,3,5412,8100,2,2,0,611,99,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,FLIPPED,2010,1755212,8,39335,5400,1,1,81,252,86,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2309,EASY A,2010,58401464,7,193842,5520,4,12,101,2548,240,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2307,THE TEMPEST,2010,277943,5,4942,6600,1,3,56,708,31,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,BROTHERHOOD,2010,8979,6,3135,4560,3,1,9,106,25,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2364,GOLMAAL 3,2010,1132192,5,3289,9300,1,6,0,0,30,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,INCEPTION,2010,292576195,9,942259,8880,83,110,135,10101,2450,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2247,KILLERS,2010,47059963,5,58719,6000,2,3,55,827,114,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2314,AMERICAN GRINDHOUSE,2010,5529,7,1352,4800,0,0,0,50,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,PIRANHA 3D,2010,25003155,6,62879,5280,1,6,50,2662,364,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,SECRETARIAT,2010,59713955,7,17363,7380,2,5,73,781,131,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,THE LAST AIRBENDER,2010,131772187,4,94959,6180,6,11,75,3006,1306,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,UDAAN,2010,7461,8,17246,8040,13,19,7,214,58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,ALICE IN WONDERLAND,2010,334191110,7,228380,6480,20,43,322,9688,703,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
